-9.523491051270024599e+00,-1.749792370002159458e+01,1.443063927719603790e+01,-1.418265430757944312e+00,-2.816633492760584190e+01,9.296359825307932923e+00,1.125994958851892136e+01,7.906254588933037120e+00,-9.349288514409953565e-02,-1.377296536397867932e+01
-7.208925628994501622e+00,-1.356517354364639516e+01,1.106739507413075252e+01,-4.013435628281008527e-01,-2.194353751925031304e+01,7.161862146813540164e+00,9.370579361349976821e+00,6.218339746361858822e+00,1.729533156419763018e-01,-1.065144334227432843e+01
-6.525349821651669657e+00,-1.211060386354940910e+01,9.888442356255120913e+00,-8.793794469506837075e-01,-1.945700242482076447e+01,6.391465757522130531e+00,7.834439648509097687e+00,5.581557519862221817e+00,3.107926015502543438e-02,-9.532040985829912216e+00
-7.084317293337921484e+00,-1.292144821112029796e+01,1.069119293216840383e+01,-1.175287550915397938e+00,-2.077811198233550272e+01,6.878553980555166980e+00,8.213044599579681915e+00,5.781375919630873383e+00,-1.278470438774396700e-01,-1.016239669838360093e+01
-7.409161992815510800e+00,-1.369289354920114832e+01,1.127516494291566040e+01,-8.356624491600896931e-01,-2.209522260535147709e+01,7.269940765436017749e+00,9.088057611839737149e+00,6.167274597967896455e+00,-1.893856897102252912e-03,-1.075685687929894208e+01
-8.655414986915612729e+00,-1.559632159243751381e+01,1.302960854547846736e+01,-1.634212530735507984e+00,-2.509820285259607076e+01,8.355212118500427110e+00,9.775882322521040280e+00,6.833037994205707122e+00,-2.970694828089992523e-01,-1.226390372787060734e+01
-7.802938869966492774e+00,-1.470691251506073272e+01,1.196005873730870839e+01,-5.273901093121133865e-01,-2.374714055921793943e+01,7.746662459191721695e+00,1.003451198124524701e+01,6.811030172355489576e+00,1.979972852668636374e-01,-1.156172399137946627e+01
-5.123270518966315912e+00,-9.747383233415160220e+00,7.819915124429451581e+00,-3.691816568641509977e-01,-1.566309851167808453e+01,5.086793468123464557e+00,6.562295922524977065e+00,4.639079673314452812e+00,2.046375595063785469e-01,-7.666680170028401520e+00
-5.667072357112534320e+00,-1.046231195670254088e+01,8.597174901247386813e+00,-6.981592615062037765e-01,-1.685101203782840429e+01,5.546060717700552090e+00,6.873754892542399020e+00,4.728169259015633230e+00,-3.511776715271364147e-03,-8.217633353605199531e+00
-4.617255130852750078e+00,-8.576039425266481331e+00,6.983029602205111708e+00,-5.936193351503565863e-01,-1.376531926385926319e+01,4.517558862895652894e+00,5.571282587325572244e+00,3.952634397466743277e+00,3.922463693990579925e-02,-6.739417679874743605e+00
-5.864167615066278927e+00,-1.115115679061087839e+01,8.979648453718601431e+00,-3.749777314277853435e-01,-1.795763431405473654e+01,5.834873594553657838e+00,7.574570997054223653e+00,5.275091427182189818e+00,2.221445460551677575e-01,-8.772778859291138431e+00
-4.898957737655817546e+00,-8.949614122280234341e+00,7.385395395092074544e+00,-7.553773884412047224e-01,-1.438546352831055586e+01,4.755958232164142707e+00,5.742634487753687011e+00,4.000805089002028581e+00,-6.484250541429784076e-02,-7.025993554051923162e+00
-1.035133069737135791e+01,-1.864636538033929725e+01,1.561112040045264315e+01,-1.879319668429466184e+00,-3.004884626804746262e+01,1.000480671330218563e+01,1.178528159454015167e+01,8.126357352212329133e+00,-3.624721328450022928e-01,-1.465862510136019203e+01
-1.028255693973109786e+01,-1.891651992114128333e+01,1.565469681313393302e+01,-1.237796718281224617e+00,-3.055715599213159805e+01,1.007707738680618270e+01,1.251659313215803415e+01,8.444555147901255054e+00,-7.689928023620673514e-02,-1.486615975678605039e+01
-1.003723201356291028e+01,-1.807859422183813791e+01,1.510712869452746432e+01,-1.942285324415484737e+00,-2.908660819955069243e+01,9.686263150885750406e+00,1.128180379274695966e+01,7.930264819291627632e+00,-3.561132131548189195e-01,-1.422293957073321913e+01
-8.765547410450464483e+00,-1.670129754110092080e+01,1.353306431293225209e+01,-1.998236752674674710e-01,-2.704617546707748943e+01,8.780224159878915913e+00,1.177139892574286684e+01,7.773392609195498792e+00,3.526556830778027618e-01,-1.311935749554951691e+01
-8.992655390048952313e+00,-1.618562866840944281e+01,1.351424152677041235e+01,-1.803479203910925976e+00,-2.601567993271308410e+01,8.666392298735518196e+00,1.002762744453470489e+01,7.115368629736743777e+00,-3.257234559567098175e-01,-1.273579483699243475e+01
-8.113003190109333573e+00,-1.505223808598211122e+01,1.236928105233075570e+01,-8.490363069401306584e-01,-2.429666446984745676e+01,7.981494180334281374e+00,1.004136866425618102e+01,6.818914710171859461e+00,3.466802004911334611e-02,-1.182998292445233801e+01
-9.374504767667154681e+00,-1.748432052521849656e+01,1.431053037291798091e+01,-9.332694579086561193e-01,-2.820844178533630853e+01,9.246680206488605336e+00,1.167463150305489528e+01,8.007819731893041748e+00,9.827667913188525839e-02,-1.375293783949331683e+01
